method,optim,dataset,dat_per_cls,corrupt_option,severity,Test Accuracy,Test NLL,Test Ece,OOD Accuracy,OOD NLL,OOD ECE,Test Accuracy ts,Test NLL ts,Test Ece ts,BMA Accuracy,BMA NLL,BMA ECE,BMA Accuracy ts,BMA NLL ts,BMA ECE ts,temperature,BMA OOD Accuracy,BMA OOD NLL,BMA OOD ECE
vi,sgd,cifar100,10,all,4,43.89,2.1230670433959773,0.0183457929883152,3.743684210526316,4.366468540315272,0.0532857117335753,43.89,2.1230670433959773,0.0183457929883152,43.89,2.131897206045289,0.0497891312457254,43.61,2.228720185131962,0.1276587502931618,1.2550264596939087,3.6921052631578943,4.370935274577764,0.0527753391744333
swag,sam,cifar100,10,all,4,45.59,2.086697578430176,0.0554852322399616,5.099473684210527,4.292014122009277,0.0104566061464775,45.59,2.149710178375244,0.1138055945917964,45.6,2.0876631202232527,0.0598133864580591,45.6,2.1524912458161385,0.1174482060934969,1.13550865650177,5.060526315789474,4.292539309391933,0.0105089133384328
vi,sgd,cifar100,10,all,5,43.89,2.1230670433959773,0.0183457929883152,3.621578947368421,4.387949026712603,0.0530010887847135,43.89,2.1230670433959773,0.0183457929883152,43.89,2.131897206045289,0.0497891312457254,43.61,2.228720185131962,0.1276587502931618,1.2550264596939087,3.544736842105263,4.391691500583105,0.0527346507964134
swag,sam,cifar100,10,all,5,45.59,2.086697578430176,0.0554852322399616,4.832631578947368,4.309595584869385,0.0085096164112224,45.59,2.149710178375244,0.1138055945917964,45.6,2.0876631202232527,0.0598133864580591,45.6,2.1524912458161385,0.1174482060934969,1.13550865650177,4.83,4.310072331803111,0.0085622940555358
vi,sgd,cifar100,10,all,1,44.58,2.117765091319185,0.0136712029062211,4.461052631578948,4.357813147685871,0.034045061690821,44.58,2.117765091319185,0.0136712029062211,44.29,2.1216377889625755,0.0401640036178139,44.1,2.2281660642522145,0.1329783810622122,1.288763403892517,4.3852631578947365,4.3551327942095925,0.0332494586745332
swag,sam,cifar100,10,all,1,46.09,2.074379205703736,0.0497055846706032,5.818947368421052,4.258673191070557,0.0077649755452808,46.09,2.1294093132019043,0.1067109481438994,46.23,2.0741571139485178,0.0566641711726971,46.19,2.131037781108178,0.1110680749588263,1.1297649145126345,5.722631578947369,4.262675991411253,0.0073153447233872
vi,sgd,cifar100,10,all,2,44.58,2.117765091319185,0.0136712029062211,4.363684210526316,4.373749924130251,0.03375795616783,44.58,2.117765091319185,0.0136712029062211,44.29,2.1216377889625755,0.0401640036178139,44.1,2.2281660642522145,0.1329783810622122,1.288763403892517,4.317368421052632,4.370773761582666,0.0326984877877641
swag,sam,cifar100,10,all,2,46.09,2.074379205703736,0.0497055846706032,5.620526315789474,4.274578094482422,0.0071314698332626,46.09,2.1294093132019043,0.1067109481438994,46.23,2.0741571139485178,0.0566641711726971,46.19,2.131037781108178,0.1110680749588263,1.1297649145126345,5.549473684210526,4.27839956377576,0.0066175052342483
vi,sgd,cifar100,10,all,3,44.58,2.117765091319185,0.0136712029062211,4.42,4.370303051371262,0.0351499533110249,44.58,2.117765091319185,0.0136712029062211,44.29,2.1216377889625755,0.0401640036178139,44.1,2.2281660642522145,0.1329783810622122,1.288763403892517,4.346315789473684,4.36703714615656,0.0343349016179023
swag,sam,cifar100,10,all,3,46.09,2.074379205703736,0.0497055846706032,5.71,4.267727375030518,0.0071602937636014,46.09,2.1294093132019043,0.1067109481438994,46.23,2.0741571139485178,0.0566641711726971,46.19,2.131037781108178,0.1110680749588263,1.1297649145126345,5.636315789473684,4.271426189237503,0.0070111566555738
vi,sgd,cifar100,10,all,4,44.58,2.117765091319185,0.0136712029062211,4.313684210526316,4.386524293653959,0.0369286741448076,44.58,2.117765091319185,0.0136712029062211,44.29,2.1216377889625755,0.0401640036178139,44.1,2.2281660642522145,0.1329783810622122,1.288763403892517,4.264736842105263,4.382904382287692,0.0358495971408624
vi,sgd,cifar100,10,all,5,44.58,2.117765091319185,0.0136712029062211,4.151578947368421,4.409127254042511,0.0386043231571387,44.58,2.117765091319185,0.0136712029062211,44.29,2.1216377889625755,0.0401640036178139,44.1,2.2281660642522145,0.1329783810622122,1.288763403892517,4.110526315789474,4.40476769778872,0.0374208209509333
swag,sam,cifar100,10,all,4,46.09,2.074379205703736,0.0497055846706032,5.52,4.280942440032959,0.0059991859838366,46.09,2.1294093132019043,0.1067109481438994,46.23,2.0741571139485178,0.0566641711726971,46.19,2.131037781108178,0.1110680749588263,1.1297649145126345,5.441578947368421,4.284422251554546,0.0061134299269844
vi,sgd,cifar100,10,all,1,44.82,2.111491909351276,0.015565578880161,4.808421052631579,4.274475012462368,0.0356316460165244,44.82,2.111491909351276,0.015565578880161,44.72,2.125518744884837,0.0507581349030081,44.52,2.222464351684382,0.1312528028185421,1.25370991230011,4.6957894736842105,4.276623797667731,0.0343626149652359
swag,sam,cifar100,10,all,5,46.09,2.074379205703736,0.0497055846706032,5.336315789473685,4.3014092445373535,0.005292944762542,46.09,2.1294093132019043,0.1067109481438994,46.23,2.0741571139485178,0.0566641711726971,46.19,2.131037781108178,0.1110680749588263,1.1297649145126345,5.265263157894736,4.304586003076232,0.0053440883673526
vi,sgd,cifar100,10,all,2,44.82,2.111491909351276,0.015565578880161,4.672105263157895,4.293648645495376,0.0364005067920508,44.82,2.111491909351276,0.015565578880161,44.72,2.125518744884837,0.0507581349030081,44.52,2.222464351684382,0.1312528028185421,1.25370991230011,4.602631578947369,4.295360969241049,0.0347291957451741
swag,sam,cifar100,10,all,1,46.36,2.106276273727417,0.0626082797825336,5.188421052631579,4.275227069854736,0.0119001628913181,46.36,2.163293838500977,0.1177758047610521,46.44,2.105769098024436,0.0686566556975804,46.41,2.165073955415711,0.1219944345702764,1.1242238283157349,5.140000000000001,4.277081749497347,0.0123427811669274
vi,sgd,cifar100,10,all,3,44.82,2.111491909351276,0.015565578880161,4.772631578947369,4.282241998211811,0.0364210603193232,44.82,2.111491909351276,0.015565578880161,44.72,2.125518744884837,0.0507581349030081,44.52,2.222464351684382,0.1312528028185421,1.25370991230011,4.687894736842106,4.2839176870331,0.0348827365957829
swag,sam,cifar100,10,all,2,46.36,2.106276273727417,0.0626082797825336,5.092631578947369,4.289069652557373,0.0114203883388716,46.36,2.163293838500977,0.1177758047610521,46.44,2.105769098024436,0.0686566556975804,46.41,2.165073955415711,0.1219944345702764,1.1242238283157349,5.041578947368421,4.2909850838503445,0.0117052958506981
vi,sgd,cifar100,10,all,4,44.82,2.111491909351276,0.015565578880161,4.707894736842105,4.300448580820671,0.0368760608731916,44.82,2.111491909351276,0.015565578880161,44.72,2.125518744884837,0.0507581349030081,44.52,2.222464351684382,0.1312528028185421,1.25370991230011,4.626842105263158,4.301586441692344,0.0353121290440274
swag,sam,cifar100,10,all,3,46.36,2.106276273727417,0.0626082797825336,5.152105263157894,4.279178142547607,0.0112684134716266,46.36,2.163293838500977,0.1177758047610521,46.44,2.105769098024436,0.0686566556975804,46.41,2.165073955415711,0.1219944345702764,1.1242238283157349,5.144210526315789,4.281054383458812,0.0115690628694715
vi,sgd,cifar100,10,all,5,44.82,2.111491909351276,0.015565578880161,4.525263157894737,4.326635580762673,0.037786947288668,44.82,2.111491909351276,0.015565578880161,44.72,2.125518744884837,0.0507581349030081,44.52,2.222464351684382,0.1312528028185421,1.25370991230011,4.473157894736842,4.3267050456466745,0.0359563018562476
swag,sam,cifar100,10,all,4,46.36,2.106276273727417,0.0626082797825336,5.107368421052631,4.291636943817139,0.0114525723984366,46.36,2.163293838500977,0.1177758047610521,46.44,2.105769098024436,0.0686566556975804,46.41,2.165073955415711,0.1219944345702764,1.1242238283157349,5.069473684210527,4.293405552619513,0.0119775032971624
swag,sam,cifar100,10,all,5,46.36,2.106276273727417,0.06260827978253365,4.975789473684211,4.309845924377441,0.011179617622631944,46.36,2.1632938385009766,0.11777580476105214,46.44,2.1057690980244357,0.06865665569758045,46.410000000000004,2.165073955415711,0.12199443457027644,1.1242238283157349,4.9526315789473685,4.311447447638874,0.011413334794603616
